client_id,company_name,business_sector,company_size,employee_count,annual_revenue,headquarters_governorate,credit_rating,digital_maturity_score,cash_flow_predictability,seasonal_variation,revenue_per_employee,company_maturity,business_volatility,digital_readiness
C_00026,Company_026,2,0,-1.3747655735661817,-1.611852516619295,2,2,-0.6164382291816062,-0.2533763709999295,-0.4742172257766666,8816.857977052132,2.2730355917353826,0.3677255038806744,0.4610040358312337
C_00027,Company_027,0,1,-0.922627543954553,-1.134145357373132,1,0,-0.07220925221530675,-0.12583262831035408,-0.004681570127365259,16686.64919722071,1.5667889883654094,0.34216548233705013,0.560639624088326
C_00028,Company_028,2,0,-1.3681164848954226,1.5482381449799527,2,2,0.01903628879655136,-0.6909709331985031,0.4962558533196345,279854.40156405227,2.616039742614089,0.4554203307793251,0.5612793222279895
C_00029,Company_029,0,1,0.6465573823446292,-0.22209064163697048,2,2,1.3832775902668029,0.024707559608865736,-1.4743754943791423,12900.825813329013,2.352403540006433,0.3119969271005807,0.9308071066793948
C_00030,Company_030,1,0,0.08803393400085249,0.6983062189753951,2,2,-0.5152756394481225,1.513735906943911,0.9439102871505438,27802.984950022947,2.327639178835341,0.013592663321188692,0.42888590395495113
C_00031,Company_031,1,0,0.21436661874527818,0.6261174474015682,2,2,-0.8898102280675967,1.0180709161525092,-0.04851181016854322,25086.180128953627,2.1254801387642113,0.11292492044244717,0.3857838191589409
C_00032,Company_032,2,0,-1.4146601055907373,-0.8451429669077938,2,2,-0.20950039579410773,0.11872234002465289,-1.3131943771490922,93664.08231026471,2.4926846288763134,0.2931561767652604,0.5807866217605373
C_00033,Company_033,2,1,-1.514396435652126,-1.305880586074613,1,0,-1.548510453349229,0.596549220959407,0.3085289429637482,98672.3266261798,0.76993966457622,0.197398712594395,0.2299822754422729
C_00034,Company_034,0,2,0.8260827764551288,-0.2886434881280718,2,0,-1.3858362018663384,1.2809203365980812,1.0430721110501504,11410.206017248833,1.3577448273658255,0.06024937001838793,0.23715506891432456
C_00035,Company_035,1,0,-0.19122779017103586,0.4125968628324758,0,2,1.4828440497658342,-0.836710334540716,0.5362638494116984,29384.780501869493,3.4061455987834277,0.48462679876833703,0.8757993656678627
C_00036,Company_036,1,2,-0.6433658197826646,-1.3259099280824151,0,2,0.498878776346754,-1.4162210474574195,0.8351124954770499,7871.353912355354,2.375039844650188,0.600761906571808,0.6519859120494356
C_00037,Company_037,1,1,-1.1420474700896082,-0.06321472282374264,0,1,0.3127554499134307,0.4592569715480983,-1.5976256156351958,70754.80121732832,1.7745777934807712,0.2249123544142575,0.704366459091397
C_00038,Company_038,0,1,1.6771661263123125,-1.3961350475812535,2,2,0.7661604585215385,-1.8297603658312347,-0.24782851782960216,1871.1812627897718,2.0193079841996413,0.6836360144180592,0.750898932036843
C_00039,Company_039,0,1,1.6705170376415532,0.649008367099585,0,1,-0.8574321848150049,0.5816584277553494,-0.7982472127980021,14033.112136577258,1.1429565330471854,0.2003828573832438,0.4213017110567875
C_00040,Company_040,2,2,0.6199610276615922,0.03116553823367591,2,1,1.0985345821235026,0.24476703698211635,-0.17087818223929424,15275.724186230285,2.69871046347272,0.2678965669893927,0.8197319735234929
C_00041,Company_041,1,2,1.5907279735924422,1.3656006906442921,2,2,0.7311349325408778,-1.5923796739626772,1.2760457569791095,18751.44704828818,2.5004025828685226,0.6360644482223883,0.685353554304827
C_00042,Company_042,2,1,-0.7497512385148126,0.7394914049842877,0,1,0.4157260024141569,-0.09078517573680989,0.9538707918219473,56333.63776728108,1.8301572477732828,0.33514190263068044,0.6295141356278235
C_00043,Company_043,2,0,-0.21117505618331361,0.9190862716367474,1,2,0.16860180123650298,-1.130172009506927,-0.362841790088037,36916.33367062279,2.696769323649733,0.5434371063239227,0.6262597078101895
C_00044,Company_044,2,2,-0.6899094404779794,-0.5117609107830744,0,2,0.9547481020562265,-0.9010672555673808,-0.9801334119173263,25750.368767815864,2.6211001768160185,0.49752405466842853,0.8194799146937636
C_00045,Company_045,1,2,-1.5276946129936444,0.36760943827135895,0,1,-0.34467020792205205,-0.5591135794361849,-0.4790110958815681,606887.3401710489,1.9197252806700438,0.42899585293525755,0.5198623175367024
C_00046,Company_046,1,2,1.3912553134696648,1.62096160656305,1,2,-1.0598599697633515,-1.7074969681524257,-1.2958771816454353,21664.41998851426,1.5336939764440083,0.6591341845927182,0.3965314437596328
C_00047,Company_047,0,0,-1.0755565833820158,0.9408712570206178,1,2,1.601833846883693,-1.172043817104122,1.9242272534139706,99258.79896358367,3.4703716112654,0.551828300448276,0.8486779443507558
C_00048,Company_048,0,0,1.4112025794819425,0.8848732619736213,0,0,0.7208711556913289,1.5389538147548292,-0.14351377117487363,16767.10600875083,2.994862599810997,0.008538944076795785,0.7371516157904978
C_00049,Company_049,2,1,-0.1247369034634434,1.6374813213150272,0,1,1.2139762816663395,-1.8429229360261403,-0.474440055376271,44233.23311132909,2.261021352434355,0.6862738198537214,0.8562068187479952
C_00050,Company_050,0,1,-1.2417838001509969,-0.812957857161515,0,2,-1.5106140080841253,-1.1644326781133871,1.0882874155044011,49488.234068881626,0.7903946752206046,0.5503030129471229,0.20849457162505847
C_00051,Company_051,1,2,-0.5037349576967205,-1.6817288543348743,0,1,0.7619462801077291,0.09705696530653248,-0.38249798313113426,530.438754709222,2.5170333364402335,0.29749796126106,0.7551132285053684
C_00052,Company_052,1,1,-1.4479055489445336,1.231351682792277,0,0,0.8487742957514965,0.8171607570444812,1.2652422949261848,390458.1481294025,2.0638996842414477,0.15318771881141724,0.7111634651746118
C_00053,Company_053,1,2,-0.9957675193329047,1.6010892087717117,0,2,-0.5795071620134604,0.08172206151601152,-1.280277163410952,107436.87082743614,1.792969529252433,0.30057110670112364,0.49964808622591766
C_00054,Company_054,1,0,-0.7231548838317756,0.4061964939759627,2,2,-1.2973450401844828,0.9613696317208857,-1.1032687992744454,47187.07203943995,1.9055088759849999,0.12428797143234038,0.3379286797737482
C_00055,Company_055,0,1,1.690464303653831,-0.9030430419630527,1,2,0.5012144264990167,-0.7675317800035194,-1.2009892783678615,4777.173633223781,1.8763005367386383,0.470763277853547,0.7299635955463301
C_00056,Company_056,1,1,-1.461203726286052,-0.031310554123466575,2,2,-0.11037635534927243,-0.6112220988281626,1.110959172143192,245222.63089619536,1.546187887248691,0.43943850461051037,0.5099491990562097
C_00057,Company_057,0,2,1.1651862986638504,0.7957214188350318,1,0,-1.2465839742905451,0.1310027710270204,1.596702845853974,17634.948547043172,1.4329077028648634,0.2906951537909741,0.24615464193663855
C_00058,Company_058,0,0,1.3580098701158687,-1.3275701754565143,0,0,-0.627369757552418,-1.098744817184069,1.1224554454494389,2524.2285098991265,2.2671351826700965,0.5371390340242651,0.3978906855264217
C_00059,Company_059,0,2,1.264922628725239,-1.6034306101475133,2,1,-0.9280165993714657,1.2931326597204211,-0.6379688849850117,733.8123141819722,1.60485784223384,0.05780199599969982,0.3999636652840907
C_00060,Company_060,1,1,-1.4745019036275704,1.068362856753763,0,0,-0.49527802338592275,1.3918659857565217,-1.4425567547009386,450795.8763323164,1.3384331054570362,0.03801563966939692,0.5240082339691325
C_00061,Company_061,2,2,-0.463840425672165,0.5773145706136751,2,0,0.7699994050026587,1.3331188934951628,0.5261843745496939,39299.93329978737,2.521380096520077,0.04978867464673997,0.7222766874650464
C_00062,Company_062,1,2,-0.7630494158563311,0.7094047895650807,2,2,-0.7412194229515843,-0.4782221324021596,0.4557134081694201,56532.40942235851,1.7056836111227252,0.4127850448996422,0.3986795043761911
C_00063,Company_063,1,0,-0.6433658197826646,-1.0031410616894278,1,0,1.4080050345286497,-1.351875585808312,0.12592714779449096,14459.750687711288,3.365750441860847,0.5878669471539355,0.8752545608218382
C_00064,Company_064,0,1,1.2981680720790354,-0.8602404148307464,0,0,-0.6578542685919506,0.9925564861634919,-1.2476022475563375,5712.325934228864,1.2506808426009846,0.1180380633253546,0.4814893352831046
C_00065,Company_065,1,0,-0.9026802779422752,0.2652894260571615,0,0,1.5477293926089994,1.5172185719919253,1.7648511368855246,55482.77045907215,3.441168154836822,0.012894730268736776,0.8430608022050988
C_00066,Company_066,2,1,0.7263464463937401,0.7250300107268024,0,0,-1.1431355345056802,-1.7431330997912728,-0.4257047416566072,20378.68238847138,0.98874510191751,0.6662757367630765,0.34544194621710245
C_00067,Company_067,1,2,-0.9691711646498677,-1.2940063650095357,2,2,0.542311956323308,0.18491762866588604,-1.344599960149996,12965.191242835333,2.3984833669258245,0.2798905083124039,0.7443010953132156
C_00068,Company_068,2,0,-0.3109113862447023,-1.2477040453597004,1,1,1.6394393198425203,1.552767628301212,-0.516336462846566,7014.929284213738,3.490669566503124,0.0057706281688605365,0.9496602572097559
C_00069,Company_069,2,2,0.19441935273300043,0.8313617187489161,2,1,1.542742921639505,1.1357588921384671,0.8179678193874892,27593.06802736976,2.9384766539309877,0.08934001429030491,0.8780129884485555
C_00070,Company_070,2,1,-0.6367167311119054,0.4106052031082296,0,2,-0.823941487831424,-0.41661164279540525,-1.6390546731498767,43016.49419675596,1.1610334940522278,0.4004381793580323,0.4605251095494387
C_00071,Company_071,1,2,-1.0556093173697378,1.2520582259026338,2,0,-0.4297345754428073,-0.1718266017973544,1.0961403617992118,106796.54658803844,1.8738108807593714,0.35138276676366353,0.4415622502593277
C_00072,Company_072,0,0,-0.8295403025639235,-0.053636986834582304,1,0,-0.1269265438073897,-1.7720059256467464,1.9194300612503217,42080.723945303296,2.537254746456483,0.6720619089055029,0.4756137309626949
C_00073,Company_073,1,0,-0.10478963745116567,-1.0858417900622326,1,1,1.268584526382931,0.02744266186174563,0.8585702745909232,8153.332375241499,3.290496735128827,0.3114488071298678,0.8172761028082538
C_00074,Company_074,2,2,-1.5542909676766814,0.5531469978237574,0,1,-1.4982512358183377,0.171222496521507,-0.6972337749850086,1101740.8553281147,1.2970676134479704,0.28263504022962294,0.27910259509662344
C_00075,Company_075,1,0,0.04813940197629701,-1.0205402089973425,2,1,-1.2379437162783635,1.1785598765733212,1.0340375175989553,8165.819436254524,1.9375713743087957,0.08076261126626294,0.26942945279277475
C_00076,Company_076,2,2,1.1385899439808134,-1.0901804096536565,2,1,1.356386594376129,1.5744824162330955,1.7048831191275995,4412.852339588844,2.837888838077692,0.0014189411660332496,0.8040308507477164
C_00077,Company_077,1,1,0.9191700178457584,1.4650074069218022,2,1,-0.43964579214985666,-1.8703488014647354,-0.2262642074790445,24529.377497505386,1.3684611958001813,0.6917700182299066,0.48973969748365487
C_00078,Company_078,1,2,1.637271594287757,-0.4763258246788878,2,0,-0.16483649134433903,1.0499344955858958,-0.3890274588085424,7418.688887600284,2.016792447816816,0.10653939529162448,0.5552653187530392
C_00079,Company_079,0,1,1.61067523960472,0.9737609637127124,2,1,0.803934067944948,1.1736578062181688,-1.306445859357169,16261.803265154902,2.0396966928879507,0.08174499598576279,0.7993346671442956
C_00080,Company_080,2,2,1.0787481459439803,-1.1753132350606006,1,0,-0.9088134219468875,-0.06468934297299835,-0.23796838827380537,3893.4957379684215,1.61522296212511,0.32991224546697895,0.38888974656477004
C_00081,Company_081,1,1,-0.9558729873083492,1.6676168130015367,2,0,-0.17393104935178538,0.32545278795964017,-0.3767241311802669,102744.87502926799,1.5118835631035688,0.25172698085557155,0.5528336248578058
C_00082,Company_082,1,1,-1.5343437016644037,1.4966481711975395,2,2,0.012375911647770176,0.4843028478961746,0.09214192482072744,1040495.7743666752,1.6124447329892846,0.2198931106196491,0.575217800596369
C_00083,Company_083,2,2,0.44043563355109255,-0.9041134195894011,0,0,0.15632678679237366,-1.6001725454274343,0.6278453441022249,7701.958869583824,2.190143753642885,0.6376261552754006,0.5859139636955435
C_00084,Company_084,0,2,1.151888121322332,0.16195839506413717,1,0,-0.28061024646061283,0.5737315309410431,-1.3406724251124835,13241.142270129472,1.9543023283167582,0.2019714233847989,0.5664792376741905
C_00085,Company_085,2,2,0.5002774315879258,-0.34243301020447375,1,1,0.8488975396497682,-0.7313370588747291,-1.6209825642651385,12686.688800015168,2.563966206450414,0.4635097832303806,0.8210105531251422
C_00086,Company_086,2,0,-0.1779296128295174,0.41796925769370863,1,2,0.025430783922520815,-0.8645520195760008,1.4839156682733143,29182.489893268266,2.6194912395804186,0.4902063282247111,0.5250795940043199
C_00087,Company_087,2,2,-1.5675891450182,0.09175461499486232,2,2,-0.9391681628773493,-0.27700258560148777,0.010317395492989434,1315917.9044393117,1.5988386668568708,0.37246024461726934,0.3728887868013198
C_00088,Company_088,2,1,0.03484122463477851,0.6863563699216613,2,1,-0.5900860707554215,0.5606711834447251,-1.035240071163145,28568.466865312086,1.2872594503938746,0.20458874318688114,0.4880404253144883
C_00089,Company_089,2,2,1.7237097470076272,-0.400692081204439,2,1,-0.5899768816648986,0.24778588331961054,-1.6727400819619673,7667.840960485071,1.7873183863704094,0.267291584135698,0.5123207918840472
C_00090,Company_090,0,1,-0.8095930365516458,1.0739339978014102,1,1,-0.8940626019469031,0.4205637698669355,0.8182322751945689,68903.2844252732,1.123184874594798,0.2326665495453304,0.35188621420514754
C_00091,Company_091,2,0,-0.8095930365516458,-1.3742135530736181,1,0,1.2299864978450818,0.9118408215459088,-0.6778863823964473,8344.140321754765,3.269663037427872,0.13421364421256965,0.8674045989265835
C_00092,Company_092,1,2,1.6173243282754792,1.4928196282408144,0,0,1.1762803196417633,-0.45328486187552147,1.681155717683507,19364.982833141024,2.7406745547579767,0.4077875659292203,0.7660479619469304
C_00093,Company_093,2,1,0.5268737862709628,-1.0473042488023805,1,0,-0.6585482512596958,0.06398701637528514,-0.1747401391591182,6077.852533406963,1.2503062580520528,0.3041252452759764,0.4405172383118085
C_00094,Company_094,2,2,0.10798120001313023,0.3313097203069418,0,2,-1.12629231284287,0.0687500788492298,0.2602939012367198,23292.644344428907,1.497836410508286,0.30317071801434536,0.3229763108552495
C_00095,Company_095,2,0,-0.6566639971241831,1.3715466633726399,2,0,-1.1782645983112494,1.1377561291878695,-0.7580895922769715,63824.81583647668,1.9697838149407638,0.08893976398453574,0.35050463159636946
C_00096,Company_096,0,0,0.5135756089294443,0.3349232835068299,0,1,0.2681495157317028,-1.0153794559072598,-1.1643877671893603,18843.73722880536,2.7505012646109215,0.5204324486183984,0.6782512039735916
C_00097,Company_097,1,0,1.5242370868848498,0.15767774630499343,0,2,-0.18403024212852553,-0.6716302558027288,-0.08963883416912088,11633.468720817833,2.5064324160552696,0.45154442028399444,0.5397296079690452
C_00098,Company_098,0,0,-1.1486965587603675,0.7239938223216815,0,1,-1.060682456319374,-1.4870931114289478,0.24894136007610818,106106.50132697457,2.0332500305503864,0.6149648101698488,0.33757372158106413
C_00099,Company_099,2,0,-0.6633130857949424,0.7076338574152994,0,2,0.369838708862382,-1.5371875122563137,1.399888142859643,50438.4424661714,2.8053890915127835,0.6250038284498658,0.6026359711486291
C_00100,Company_100,2,2,0.6399082936738699,0.5904309731848058,2,0,-0.23490847634276502,-1.1929006846425307,1.819841159431564,19997.840961408358,1.9789703463244686,0.5560080584855773,0.4560893156217737
C_00101,Company_101,1,2,1.0853972346147396,0.6895592566981631,2,2,-1.646564747759018,1.402617912672154,0.43016506877595634,17391.125047988116,1.2170138130392487,0.03586093197614759,0.20418369612113266
C_00102,Company_102,2,1,1.4377989341649795,-1.6682903876663402,2,1,-1.3760244586769985,-1.857189077276424,-0.4377763411502941,276.7937311556744,0.863040820432561,0.6891327831396673,0.2956195564077906
C_00103,Company_103,1,0,0.36729565817274085,1.2765963359278758,0,2,0.23314943565799667,0.4990978957667295,0.5233777268826219,29566.594495050867,2.73160959797956,0.2169281533874411,0.6064752806261358
C_00104,Company_104,1,2,0.8593282198089252,0.6544590601795046,0,1,0.6791032826115567,-0.4589974565298993,-1.0056014848583712,18715.903164487812,2.4723179446998547,0.4089323813420098,0.7609360786975953
C_00105,Company_105,0,2,-0.11143872612192492,-0.3267843543594373,1,2,0.8984451406419662,-0.07123142710957656,0.21475082814156962,18125.490367982504,2.5907100527032547,0.3312232922337194,0.7618586757184075
C_00106,Company_106,1,2,-0.07154419409736944,1.539464215198578,1,1,-0.724775257784674,0.41337065993362554,-0.832218966001824,41438.59885947505,1.7145595247123542,0.23410806318593713,0.4512355284969111
C_00107,Company_107,0,2,0.8659773084796843,-0.5482642585303144,1,1,-0.4509559825069963,-0.5053199672989492,1.1689608997186973,9177.025192340625,1.862356399887876,0.41821550529810536,0.43420964595033673
C_00108,Company_108,1,0,-1.3348710415416263,-0.35204374340198247,0,2,-0.06302085007207982,0.02883188746165783,-0.6598544720615913,101750.09960072907,2.571748526452156,0.31117040353660697,0.5875526827023005
C_00109,Company_109,1,1,1.690464303653831,-0.34783618090834806,0,2,0.5327239194489899,-0.8077249582920165,-0.4124298554773534,8057.7641255187755,1.893308121729317,0.4788180713016358,0.7067620464558728
C_00110,Company_110,1,0,-1.354818307553904,-0.8518527395765967,1,1,-1.2975132688824826,1.0228279644617275,0.3305373232684794,69704.02346138073,1.905418072750443,0.11197159843147553,0.28333622271477943
C_00111,Company_111,2,2,-0.6500149084534239,-1.4526231865103014,0,1,-0.12326941959099284,1.3571569490885738,-0.9887013275362784,5322.085076552532,2.039228718269695,0.04497140015033585,0.587057339345909
C_00112,Company_112,0,2,-1.0223638740159418,-0.834670286269374,0,2,-0.9725557019826612,0.9901456145835598,0.10047125740644841,29761.619498824435,1.5808173864172028,0.11852120681967682,0.36224993195012656
C_00113,Company_113,2,2,1.557482530238646,-1.1411664810510733,2,2,0.5924946021238323,1.135448437846986,1.8445774577880834,3512.357338343543,2.4255699853891746,0.08940222995225144,0.6337879583247595
C_00114,Company_114,1,1,1.3580098701158687,1.4897330131885644,1,0,0.4626198627465491,1.0682748066386782,-0.10567516433104453,21045.669111391628,1.8554687091925584,0.10286396021546529,0.6799543054929201
C_00115,Company_115,2,0,0.4470847222218518,-0.2797865471513372,0,2,1.0723785448604384,-1.548326917473939,1.4696800388273494,13612.92445851866,3.184592463304415,0.6272361875710705,0.7516617473357348
C_00116,Company_116,1,0,-0.8627857459177198,-1.2241525670617492,1,1,0.3760535541610609,-0.41186075147671186,-1.5326216272324091,12932.96856565343,2.808743620568171,0.3994860912202961,0.7155593966545463
C_00117,Company_117,0,2,1.5508334415678868,0.03665453982761635,1,0,0.9736391600506538,0.8868795960419305,-1.0373530160296873,10788.2414009348,2.6312968269149004,0.1392159238084396,0.8257357731992048
C_00118,Company_118,1,2,-0.517033135038239,1.6716757471343424,0,1,-1.6549664502570773,-1.3394981180225671,1.6215011133855735,60958.98617370636,1.2124789044791837,0.5853864778138664,0.15703955174044915
C_00119,Company_119,2,1,-1.1088020267358119,0.8788288831166662,2,0,1.1138646878918295,-1.6721899963164746,-0.49565397440347614,103576.55860592848,2.2069850516162,0.6520585967062668,0.8353994852700307
C_00120,Company_120,0,1,0.20771753007451893,-1.430325132449589,2,2,0.5796335752317061,-0.22456657845246458,-1.4196771681079463,3028.865718455779,1.9186281089114248,0.3619519637394477,0.7552156700681816
C_00121,Company_121,0,0,-0.6101203764288684,-0.9415375785372606,0,0,-0.5363221312800529,-1.690697131316715,1.5275839130186408,15186.22159805192,2.3162791103266067,0.6557674636356953,0.402133171291558
C_00122,Company_122,1,1,-0.09814054878040641,-1.1193276910334307,1,2,1.2687816746970129,1.2805422398780042,-1.4027606314114667,7682.681538547237,2.2906031480347036,0.060325141358533285,0.903362013704814
C_00123,Company_123,0,0,0.22101570741603743,0.8430369595043682,0,2,-1.4528111081506163,1.5042329126544964,0.4282167848733245,27313.6063972746,1.8215944071517935,0.015497082414154706,0.24609006571427794
C_00124,Company_124,2,2,-1.4013619282492187,0.05634097309931976,1,2,1.2641883425124258,-0.4741791615212695,1.491531415997851,177941.43327646962,2.788123847982373,0.4119748254358202,0.7922428591584946
C_00125,Company_125,2,0,0.32740112614818534,0.041373847358225774,2,1,0.5803898551124536,0.37133159287906903,-0.6976596078676419,17704.54507185054,2.919036319045716,0.24253277644061688,0.7279062802213092
C_00126,Company_126,2,1,-1.30162559818783,0.7069011529468286,1,1,-0.3478100548712824,0.94897985483452,-0.6290469210155597,160437.34613439167,1.4180305147805532,0.12677090754083276,0.5248932547385893
C_00127,Company_127,1,0,0.9989590818948693,-1.675036722819259,1,1,-0.7488612716178908,-0.0850589382266873,1.582026590700655,273.14317998252307,2.201558841775136,0.3339943531622689,0.3541735270932008
C_00128,Company_128,0,2,-0.03164966207281395,0.016281714052791784,2,1,1.0619103108270744,1.3503741511493794,0.05800472865307516,21461.154325302632,2.678942122300597,0.046330686445342995,0.8031156721781235
C_00129,Company_129,1,2,-0.94922389863759,-1.3402846110153874,0,2,0.9192609111482255,-1.2034907973962725,0.8415321591099654,11171.596609864759,2.601945586914921,0.5581303382966212,0.7425039415922468
C_00130,Company_130,2,1,-0.6699621744657016,-0.004333942748987905,2,1,-0.14169607661535527,-0.1207034624704096,1.4805307450464837,35850.32764546353,1.5292827335490429,0.34113758722745713,0.48912498747861516
C_00131,Company_131,1,1,-1.1952401794556822,1.183092073051086,2,2,1.30236785760767,0.6202830897097429,0.5559698250342187,140820.21141531304,2.3087316485876133,0.19264239775072123,0.8360839757899106
C_00132,Company_132,1,1,-0.22447323352483212,0.14022992243951043,2,2,1.4805359905363258,0.4431803889000134,-1.7135820710440905,26238.678635237677,2.4048997991898986,0.2281341337831837,0.9609073893640908
C_00133,Company_133,2,0,1.25827354005448,-1.5152860168839233,0,0,-0.671723136359423,0.26286652575875713,-0.0735448679776586,1335.2621654916627,2.2431949732582357,0.264269393179812,0.4338222575378735
C_00134,Company_134,1,2,0.5468210522832405,-1.6820413152571014,1,1,-1.5039571619959853,-0.4663568850314075,-0.36997940551820213,267.3288920286027,1.2939877789177556,0.4104072255568698,0.26541867525262985
C_00135,Company_135,2,1,0.4936283429171665,-0.019755482734987992,2,2,0.8390918522174736,0.8271414515855241,-0.7593199748847762,15726.691397039507,2.058673482043152,0.15118756763104702,0.786107314334913
C_00136,Company_136,2,2,1.4178516681527018,-1.398285156293279,1,2,-0.8799375974220093,-0.9915399688234556,0.17579286387415333,2018.4219817448484,1.6308089964850572,0.5156549676491122,0.37938059868515495
C_00137,Company_137,1,0,0.5202246976002035,-0.488472284810729,1,2,0.8292146429788041,0.803796501928716,1.2237649111171658,11226.503441600351,3.0533421529778413,0.15586594230925543,0.7085186617078184
C_00138,Company_138,1,2,0.38059383551425935,-1.0810536544711515,1,1,0.9767844230018862,-0.6891665273687081,1.2199659520171524,6196.372726205493,2.632994516149254,0.45505872423626437,0.7405241568741473
