client_id,age,monthly_income,gender,governorate,education_level,employment_sector,preferred_channel,risk_tolerance,satisfaction_score,digital_engagement_score,age_group,income_quintile,digital_adoption,risk_income_ratio
R_00012,-0.8267898329216846,1.2628234188927605,0,3,0,0,2,0.14055523166958464,0.8468729786086474,0.24103560580347705,young_adult,Q5,0.6339335833462298,5.1248457681177975
R_00013,-0.15089379129349373,1.0409646212197798,1,0,0,0,1,-0.9077350304443319,-0.7378779247733289,1.0267734708121696,middle_age,Q5,0.7413174814027595,2.272358827154182
R_00014,0.3560282399276494,0.7994084517881345,1,3,0,1,0,-0.34942015382510666,0.5228982193625638,1.4805760475242868,senior,Q4,0.7933237570172078,3.7361750028369745
R_00015,-1.6153352148212408,-0.432133600001237,1,3,2,2,2,-0.307101175234504,1.2684086138909818,1.0924271965479178,young,Q2,0.8809482697214333,3.5963795165561248
R_00016,0.13072955938491915,-0.20493415790409092,0,2,2,1,0,1.1710617551826257,-0.04442886342161773,0.6272263144643062,middle_age,Q3,0.6329935297934973,7.3897096696764475
R_00017,-0.4888418121075892,1.317456830965186,1,2,2,2,1,-0.3371969824135044,0.7015776813242384,0.8187058695524649,middle_age,Q5,0.7265381119451235,3.83980065659243
R_00018,1.4261969725056185,-1.578530131367221,0,3,1,2,0,1.3713777836323622,-0.8871609095557643,-0.2728424913055501,elderly,Q1,0.33218076823650483,6.399232042670612
R_00019,-1.446361204414193,0.6352278896453,0,0,0,1,1,0.3527192962879298,1.209790727079733,-0.7367592614663541,young,Q4,0.4812706101005758,5.56536211221113
R_00020,-1.3900365342785104,1.3802328733436764,0,1,2,2,2,0.9579486743590923,-1.362169562372243,-0.11610434685918654,young,Q5,0.607119723870605,7.363573089617672
R_00021,0.8066256010131101,-0.042921854466389305,1,3,0,0,1,0.582241916586677,-1.304307904787518,1.581844041200322,senior,Q3,0.7759375129050516,5.963470709442219
R_00022,1.5388463127769836,-1.678522144115294,1,1,1,2,1,-1.2593967345621369,0.03078118547917979,-0.4297528987673584,elderly,Q1,0.2894636046617801,0.9597289186291551
R_00023,-1.052088513464415,-1.3363371995374669,1,1,1,2,1,-0.7341244503962356,0.011577876077480818,-1.2738363951831995,young_adult,Q1,0.33431032335554495,2.2548070653462386
R_00024,0.6939762607417449,-1.6512846146275877,0,3,1,0,1,0.8597334259587089,-1.3201539560362812,-1.3644203075961958,senior,Q1,0.1652365771013941,5.15618546910128
R_00025,0.4686775801990146,-1.260191048431771,0,3,1,1,0,1.644483512375491,0.26267647580141396,0.6228547896253978,senior,Q1,0.6030407842682398,7.635028080987181
R_00026,1.482521642641301,0.5211203296883913,1,3,0,1,0,-0.3484113530812826,-1.2436965228000387,0.5905752679673142,elderly,Q4,0.5091470922897259,3.695113073449644
R_00027,-0.8831145030573673,-1.4987487352944344,1,3,2,2,1,1.6234030735802345,-1.0791871589368165,-1.5486215220152566,young_adult,Q1,0.26193423173176866,7.132512850199403
R_00028,-1.1084131836000974,-0.31428137589801136,0,3,1,0,2,-1.5946986257386622,0.9373929621132614,0.8113667019571433,young_adult,Q3,0.7782185510494791,0.400645443016609
R_00029,-0.7141404926503195,-0.9937623321567217,0,1,2,1,0,1.6746091402079715,0.12968830433479203,-1.469474903969988,young_adult,Q2,0.26408356204274236,8.046015697186444
R_00030,1.764144993319714,-0.35869975114020103,0,3,0,2,2,-1.1832283994161514,0.8041093382143758,-0.7949904847051722,elderly,Q2,0.19320273649187586,1.4274705248394546
R_00031,-1.6716598849569233,-0.8837202951937955,0,3,1,0,1,0.17371132879023976,1.342220008816716,-1.5396679305413223,young,Q2,0.3315614747419753,4.587793169160083
R_00032,0.412352910063332,-1.36294224746678,1,3,1,2,2,0.29693650287510925,-1.5631408378597957,-0.8541261524073976,senior,Q1,0.29687990295748645,4.504562997255256
R_00033,-1.2773871940071453,1.3218305412361901,1,1,0,0,2,-0.23041849162986802,-0.780548593358402,-1.4078206121065762,young,Q5,0.3254528571693373,4.129675394154689
R_00034,0.3560282399276494,1.5763972608129282,1,1,1,0,1,1.5426045714726568,0.1253242449335898,1.5896501447355857,senior,Q5,0.8162908777529911,9.005469671611198
R_00035,1.4261969725056185,1.3766732741702228,0,2,0,1,0,0.7672899505292258,-0.6870191126632434,-1.4017917549581576,elderly,Q5,0.09446425528060264,6.845207354800103
R_00036,0.5813269204703797,-0.7080222402532032,1,3,1,1,2,-0.7848448361540812,0.10868998708648536,1.0859676358709578,senior,Q2,0.6908784388489587,2.3514827640701736
R_00037,-0.8267898329216846,-0.6573778992994601,0,2,2,2,2,-1.422595951080862,0.15083009323756186,1.3763663624542954,young_adult,Q2,0.8729938114821032,0.8088859122674074
R_00038,-1.1647378537357802,0.06450863030087559,1,3,2,1,1,0.33210389272562907,-1.4944407008968852,0.16432197777768603,young_adult,Q3,0.6468126831266563,5.358694187725105
R_00039,-0.7704651627860021,-0.4276105393807577,1,0,2,1,1,-0.4829151537808471,0.9250607056229792,-0.42303616218764944,young_adult,Q2,0.4892650069761587,3.160658499079105
R_00040,-1.052088513464415,0.6464934179572406,0,2,1,0,0,-0.255724876374158,0.7871744895519479,0.780431100365974,young_adult,Q4,0.7668659052960903,3.960321483930443
R_00041,0.8066256010131101,0.7830013084295225,1,0,2,0,0,1.4408959759934672,1.391972064630956,1.5751065240963522,senior,Q4,0.7745188317264533,8.491067237654189
R_00042,0.18705422952060172,-1.091208729961835,1,1,0,2,1,0.8142079770237735,0.25009592013835136,-1.5009496583813529,senior,Q1,0.1800367447434031,5.943235424175826
R_00043,0.8629502711487926,1.5943161234018934,0,3,0,2,1,-0.9684479045574411,0.2033927232119503,1.2719634005793856,senior,Q5,0.7058489751860975,2.148165901741293
R_00044,-1.3337118641428278,1.1314588777148906,1,2,0,0,2,-0.3227089102031572,0.9100551069897574,1.5737450398128288,young,Q5,0.9581031193608378,3.854683490805059
R_00045,-1.5590105446855582,-1.5054511710251521,0,3,1,0,1,0.5078759491524714,-0.7329747280520645,1.059942702261405,young,Q1,0.8692694823225922,4.7660275381511354
R_00046,0.5250022503346972,-1.5780454073551826,0,2,1,0,0,1.4388146134214908,0.5128747574326139,1.257047862085935,senior,Q1,0.7317405519873557,6.538685617179437
R_00047,-1.3337118641428278,-1.3993013835145327,1,2,0,0,2,-0.20548897076315667,0.7236201000907332,0.24386515476845638,young,Q1,0.6780777726945744,3.3699968502943287
R_00048,0.18705422952060172,0.7867328732024184,1,0,0,2,1,-1.1955994161203454,0.9225596298454215,0.03580045684044667,senior,Q4,0.5036215952203666,1.4854269017699187
R_00049,1.5388463127769836,-1.0072809560814346,0,0,0,0,1,-0.3119939015081541,-0.5597871541722738,-1.0915513960712815,elderly,Q2,0.1501124078245109,3.3784800299123754
R_00050,-1.2210625238714627,0.16164790227405415,1,1,0,2,1,-1.081901187150988,0.8877288136902526,0.16049685815893175,young_adult,Q3,0.6508459588251672,1.7366557995118963
R_00051,-1.3337118641428278,-1.0423499568665433,0,1,1,1,2,-0.4768433754006545,-1.3812845123510689,-0.6622211784899527,young,Q1,0.4872882567137505,2.97768420165396
R_00052,1.2572229620985707,-0.9441613818926927,0,1,2,0,1,-1.0216969140409327,-0.6123815106011753,0.8188269024143466,elderly,Q2,0.5765635971558463,1.730693392073239
R_00053,-0.09456912115781116,0.2719606787707837,0,0,1,0,1,0.213232161755565,1.6066379838515565,-1.413876558654604,middle_age,Q3,0.22256478725323442,5.109933497725763
R_00054,0.2997035697919669,0.8969897176652143,1,1,2,0,2,-0.7890590643302163,1.46690583251418,0.8084218159538505,senior,Q4,0.6566307209893169,2.5769738176768913
R_00055,-0.15089379129349373,-1.1748337638000657,0,1,2,2,2,-1.4840955230093529,-1.1623648584197062,-0.4474351396616978,middle_age,Q1,0.430901644717959,0.617195104234566
R_00056,-0.9957638433287324,-1.3180543972441519,0,3,0,2,2,-1.295388197017246,-0.34836266362682605,0.7141179067927272,young_adult,Q1,0.7480639984700234,1.0187897421726555
R_00057,0.6376515906060624,1.0578366297619577,1,1,1,0,0,-1.6704800868135044,-0.6398787683707001,1.2476272319468877,senior,Q5,0.7200794833945909,0.22566480293251048
R_00058,-0.4325171419719066,0.623368552087876,0,3,1,2,1,-1.3204339530153344,-0.3891576562248806,0.7739076088137679,middle_age,Q4,0.7122664838256143,1.1458732115245949
R_00059,1.088248951691523,0.4182544213496088,1,2,0,1,1,0.7064812474850981,0.6289667636348001,-0.8498903383481259,elderly,Q4,0.23970729843167526,6.4367044596602625
R_00060,1.3698723023699357,-1.7875028136688538,0,1,0,0,1,1.6233432028658006,0.2697580501113293,1.5181250703464848,elderly,Q1,0.7141334699064493,5.867675032056858
R_00061,1.088248951691523,-0.18306464391449737,0,2,1,2,2,-0.036891770231568796,1.35715099359607,0.46385929791549974,elderly,Q3,0.5163361891041022,4.344852750885188
R_00062,-1.1084131836000974,-0.26058074948252224,1,1,1,1,2,1.63985354651037,0.6932599260538123,-1.0026758591108846,young_adult,Q3,0.3962457858824341,8.541388378355736
R_00063,0.412352910063332,0.3701034055462734,0,0,1,1,0,-0.41243043699703547,-0.7271842335465749,-1.3744461275333524,senior,Q4,0.18731904482993783,3.5021568634651232
R_00064,-0.9957638433287324,-0.3395849052607746,1,2,0,1,2,0.0647494665681867,0.14792233720271705,0.2861304147751339,young_adult,Q2,0.6579450733183339,4.552168360066954
R_00065,-0.03824445102212858,-1.2897724583531804,0,3,0,1,0,0.33419172731776164,1.298896452853889,-1.1421646772137048,middle_age,Q1,0.2749389241264581,4.663295824022375
R_00066,-0.6014911523789543,0.22520477565709662,1,2,2,2,2,0.7017796128963945,-1.3642034773765772,0.09652364529429992,middle_age,Q3,0.5841496718352495,6.363319303524476
R_00067,-0.6014911523789543,-0.30416572964738947,1,3,0,1,2,-0.3164608029243993,1.0745522804065952,-1.1758349077262173,middle_age,Q3,0.3162362693541917,3.6075496732537133
R_00068,0.9755996114201578,1.1065622373785022,0,3,1,0,2,0.8169763925768532,0.7392904996480953,-1.3073590982760768,senior,Q5,0.1530580874431008,6.916847869358357
R_00069,1.5388463127769836,-0.8144845210221754,0,0,1,2,1,0.2588622061327921,-0.14548530130547238,-1.033588681298952,elderly,Q2,0.162317291498872,4.828464365929334
R_00070,0.412352910063332,-1.4046747910551534,0,0,2,1,1,-1.0162175776550406,0.08393737297686697,-0.8219708341954659,senior,Q1,0.30365066791958656,1.6039165811022624
R_00071,0.4686775801990146,-1.3243738686280997,1,2,2,1,0,-0.22745651288924615,-0.6038902387263833,1.2763938721791153,senior,Q1,0.7406528424775045,3.3836567113790323
R_00072,1.200898291962888,-0.041823162158708085,0,1,1,2,2,-1.0233532655925834,-1.3720176717168258,1.525006336425549,elderly,Q3,0.7300985485325487,1.8660819938488604
R_00073,1.0319242815558403,0.8632956516709638,0,3,0,0,2,0.033743140501705425,0.7521943377677832,-1.4701971183684426,elderly,Q4,0.11393148940853759,4.766967329584381
R_00074,-0.15089379129349373,-0.8483496648068392,0,3,0,0,2,-1.2658401176294047,-0.14855269540586707,0.5238023796009352,middle_age,Q2,0.6354096804325724,1.1675053250254748
R_00075,1.3698723023699357,-0.5190014823124169,1,2,2,1,0,-0.9996878645892111,-0.7277721902281503,-0.431023991192035,elderly,Q2,0.30371208689309936,1.8623306109170366
R_00076,0.6376515906060624,-1.2826120301383468,1,2,1,2,0,1.3853608272719837,-0.02043588539076622,0.037334854666358615,senior,Q1,0.46523500734312534,7.02070701824419
R_00077,-0.4888418121075892,-0.9471467295980937,0,3,0,1,0,1.4536713920405775,1.5491443073761013,0.6701902440248446,middle_age,Q2,0.6952660098617528,7.573822174858676
R_00078,0.9192749412844752,0.3117447322577144,1,1,2,1,1,0.846640069017833,0.33297089701811927,1.5321059887568433,senior,Q3,0.7557870308814554,6.768295073561667
R_00079,-0.6014911523789543,-0.012794420935745144,1,0,1,0,2,-0.6389656351280047,1.0227002316310285,-1.186914167559007,middle_age,Q3,0.3139033717666935,2.852061248373798
R_00080,-0.03824445102212858,-0.7188919200152015,1,3,2,1,1,-0.6731322802782674,-1.2228639703054858,1.1761463341417497,middle_age,Q2,0.7630926678860808,2.6195469545571624
R_00081,-0.8267898329216846,-1.2489017137135952,1,3,0,1,2,0.2371197506152279,-0.5470585848664075,-0.08029965515326441,young_adult,Q1,0.5662718201618777,4.483765029562196
R_00082,1.764144993319714,0.7034420037977199,0,0,1,2,1,-0.13404743502436992,-0.9044363137207705,1.2273944729052024,elderly,Q4,0.6190449912821167,4.29208153045586
R_00083,-1.3337118641428278,-0.7550515312189351,1,2,0,1,0,1.493839538214808,1.6776568988631428,1.6063798625810413,young,Q2,0.9649748509072968,7.83983178766564
R_00084,1.6514956530483487,1.6975969921611223,1,3,2,1,0,0.6741839517974562,0.6116360645012402,-1.6148307565317155,elderly,Q5,0.030250989174619623,6.65732765351599
R_00085,-0.4325171419719066,1.0366140308343048,1,0,0,0,1,1.662596514415732,0.45236078141288893,0.17524620522683856,middle_age,Q5,0.5862097106084239,9.168414674554057
R_00086,-0.37619247183622406,-1.2181274903209356,1,2,0,2,0,1.2627156977391545,-0.12425542060591074,1.1805802342610894,middle_age,Q1,0.7930585474242087,6.832797905271185
R_00087,-1.5026858745498757,-0.07385000813795918,1,2,2,2,0,-0.4062129886346553,-1.5892758695195865,-0.7126897328957617,young,Q3,0.4911775053772147,3.434432340657321
R_00088,0.13072955938491915,1.0099532156384678,1,0,0,1,1,-1.561261641598526,0.9307343333148748,-0.9778167757251213,middle_age,Q4,0.29502861070639574,0.5180302012796636
R_00089,0.13072955938491915,-1.5111951126620602,0,0,1,1,0,1.6115905445952015,-1.4312154954741931,0.20238616969594198,middle_age,Q1,0.5435373238952199,7.076835317131383
R_00090,-0.8267898329216846,0.1481301885127009,1,3,1,1,0,1.0908683671835553,1.224003069872131,0.36456700459328684,young_adult,Q3,0.6599448969688363,7.341225275574982
R_00091,1.3698723023699357,0.14900555071804153,1,0,2,1,2,-0.09139779855367286,0.06168854485637876,1.6269899248187667,elderly,Q3,0.7370565315725455,4.291132947148676
R_00092,1.0319242815558403,1.6669343308551456,0,0,1,2,1,-0.2686718615615985,-0.5542015564083407,-0.45469311067909746,elderly,Q5,0.3277604712527894,4.069230970838357
R_00093,0.18705422952060172,0.8417057774964419,0,1,2,2,1,-1.0938504159154008,-1.0552399502026368,1.616408950012115,senior,Q4,0.8364414582933906,1.759666881872359
R_00094,-0.5451664822432718,-1.1110199739567526,1,3,2,1,2,-0.8749700855563437,-1.2805665799662926,-0.8749352843027337,middle_age,Q1,0.3747563053112308,2.0287370380779812
R_00095,0.8066256010131101,-0.8814257941326181,0,3,1,2,1,-1.0199628669459624,-1.6619718520173437,1.0455357048677076,senior,Q2,0.6630100752541419,1.7481921891997767
R_00096,0.5250022503346972,-0.07619068703015208,1,0,0,2,0,-0.9692008099614576,-1.214878634717784,1.046594522304025,senior,Q3,0.6874265728887575,2.00009342293708
R_00097,-0.4888418121075892,-1.3374178330253534,1,0,1,1,2,0.7404388189239298,-0.20846523772395142,1.1532421818514889,middle_age,Q1,0.7969795464517158,5.5118182728905305
R_00098,0.5250022503346972,0.4728335713085837,1,1,2,2,1,1.3906628677057427,0.6936434587975181,1.2257953691564156,senior,Q4,0.7251598898800544,8.247099464995506
R_00099,0.9192749412844752,-0.5816445722995055,0,1,0,1,1,0.8005072610027473,0.018008947156965122,0.6539717574117273,senior,Q2,0.570883232187091,6.269792599843536
R_00100,0.4686775801990146,1.4086996116844435,0,1,2,1,1,-0.88350580537158,1.2632214467974434,-0.07422157571134032,senior,Q5,0.4562613246708296,2.3667080471348174
R_00101,0.9192749412844752,0.007342608801792702,1,3,1,0,2,-0.168492083556984,1.2290222866965617,0.23640547281369462,senior,Q3,0.4829586422179704,4.059703750271643
R_00102,-1.446361204414193,-0.5193413028988706,0,3,2,2,0,-0.8985119061632857,0.9289134855911342,-1.042720489631518,young,Q2,0.4168460707516502,2.1118920464579594
R_00103,0.5250022503346972,-1.624758764431612,0,1,2,1,0,0.061554020842002455,0.09547786485030968,-0.774732996725795,senior,Q1,0.3039198549928674,3.635674210347403
R_00104,0.4686775801990146,0.025085194732315155,0,2,2,0,2,0.09782889575819192,-1.5623481142287428,1.3855666654857377,senior,Q3,0.7636407450963875,4.746304044077834
R_00105,-1.2773871940071453,-0.887385951375311,0,1,2,0,1,-1.4550152763613002,-0.49579134344665476,0.8646570226093284,young,Q2,0.8039557239387067,0.7122978744006514
R_00106,0.6376515906060624,-1.333277940904696,1,1,0,1,0,1.2817854085160847,0.10498859917849608,1.1096239141135869,senior,Q1,0.6910208989675655,6.714170581089619
R_00107,-1.5026858745498757,1.180385666240436,1,2,1,0,0,-1.4252933173823406,0.8943929348259116,-0.035976800683623265,young,Q5,0.6336691511019901,0.8878462961024056
R_00108,0.13072955938491915,-0.1606226112586312,1,1,0,2,2,1.2508258504247864,-0.7428425693168019,0.44998137130385046,middle_age,Q3,0.5956720564698423,7.613386954280756
R_00109,-0.31986780170054147,-1.3874132831258725,1,3,1,2,1,0.18156587229101745,1.2713587400794761,-0.1893978963286233,middle_age,Q1,0.49975122847025766,4.225172311877307
R_00110,1.1445736218272056,-0.4288275134712693,0,2,0,1,0,1.0186284053134838,-0.698340301841519,-1.4667997040454421,elderly,Q2,0.10496944452793974,6.89218189979168
R_00111,-0.37619247183622406,-0.4759954702772525,0,2,2,1,1,0.0010802924907600592,-0.3398457745959876,0.40932683083398963,middle_age,Q2,0.630660045054949,4.34685515097229
R_00112,1.764144993319714,-0.9085790344377078,1,0,2,2,1,-0.5445995604528399,0.8316238062951541,0.058212564147395535,elderly,Q2,0.3728569159546185,2.870135995025052
R_00113,1.0319242815558403,0.9978678131171325,1,1,2,1,2,0.9426704513531711,0.36200467555599514,-0.6351618013666117,elderly,Q4,0.28976019149783117,7.226552711893249
R_00114,-0.4325171419719066,0.7875137255359543,0,1,2,1,1,1.657441780892782,1.2794452162112786,-1.6544819298244466,middle_age,Q4,0.2009341221249901,9.068125691195394
R_00115,-1.1647378537357802,1.4842551817870635,0,3,0,2,1,-0.38290734680157135,-1.6584321928685588,-0.8062131582283479,young_adult,Q5,0.4424525443139612,3.7357741486898326
R_00116,0.18705422952060172,-0.8643671463934952,0,3,2,2,2,1.3280525930025375,-1.1475274034075085,-0.34459367099273636,senior,Q2,0.4235241377625874,7.350973048589775
R_00117,-1.1647378537357802,-1.0467481829124246,0,3,2,1,0,0.4651607867643933,0.9440063033928608,0.28758939190907257,young_adult,Q1,0.6727684109807125,5.1697856684520005
R_00118,-0.9957638433287324,-0.5162639091087683,1,1,0,1,1,-0.9323847489680309,-0.661274978637936,-1.54210754912292,young_adult,Q2,0.2729832618146622,2.0288476636315473
R_00119,1.088248951691523,-1.5890316355297565,0,2,2,2,0,0.7976104503283991,-0.4367212601115475,-0.7978111343895959,elderly,Q1,0.2506733242409188,5.199976128960312
R_00120,1.5951709829126661,-0.9765386822980009,1,3,1,1,2,-1.3409104954715754,1.1436610376872702,-1.4127363243304625,elderly,Q2,0.07764358967548682,0.9727228599067221
R_00121,-0.9957638433287324,0.8335540392201399,1,2,1,2,2,0.8724091194891382,0.46442289341057574,0.6176066081460311,young_adult,Q4,0.7277421557497309,6.994467001209227
R_00122,0.7503009308774274,0.26504849861922136,1,2,1,1,2,-0.625770551625607,-1.6483169814434269,1.238159524977164,senior,Q3,0.7084085020976952,2.9301525523074963
R_00123,-0.37619247183622406,0.35925732037508296,0,1,0,1,2,-1.601647797700533,-1.601499954261074,0.2777716262023947,middle_age,Q4,0.6029592036504003,0.3987125790878364
R_00124,-1.3900365342785104,-0.04657809755710976,0,0,2,0,1,0.9594068578173598,-0.05871916994409736,1.0848272516824096,young,Q3,0.8599931532576958,6.924472817124846
R_00125,1.2572229620985707,-1.1771361537242,1,2,1,0,1,1.6653033841552956,1.3825219315698591,-0.0092540627578817,elderly,Q1,0.40219923391686835,7.80194485638801
R_00126,-1.1084131836000974,1.1532179042741546,1,3,0,2,0,1.5448094701036865,-0.7283441990440759,-0.11271324695845322,young_adult,Q5,0.5836402203652767,8.88910360114407
R_00127,1.764144993319714,0.7749810361815489,0,1,2,0,1,-1.5938351421146524,1.712308959023356,-1.6882105406564014,elderly,Q4,0.0051224003428283925,0.42685009730339374
R_00128,-0.20721846142917633,-1.4530152181817066,0,2,0,0,2,1.2318442224804025,-0.6108310537632597,1.559106258786532,middle_age,Q1,0.858246519816421,6.399039389451028
R_00129,0.07440488924923656,-1.05892355736638,0,3,0,0,0,1.053742675988078,0.53231641974038,-0.6216217580936187,middle_age,Q1,0.3748693069652794,6.529033961442889
R_00130,0.6376515906060624,-0.4282319755422839,1,2,2,1,0,-0.28337693528438557,-0.2911579511743581,-1.6230335934015596,senior,Q2,0.11562053802702507,3.656445300845379
R_00131,-0.8831145030573673,-1.0019810597547827,0,2,0,0,2,-1.0491362444127568,1.517939856048385,0.740687771197432,young_adult,Q2,0.7439812464039186,1.6532515920129842
R_00132,-1.446361204414193,-0.17503574303867125,1,2,0,1,0,0.02519955658578842,1.3399751611734931,-0.16046032069149144,young,Q3,0.6026186449785504,4.504293546223707
R_00133,0.5813269204703797,-0.09709906614626383,0,2,0,0,1,1.7147933739873806,-1.583589054446215,0.574651227084792,senior,Q3,0.5832134111748861,8.824367204493218
R_00134,-0.7704651627860021,-1.7695474974886747,1,3,0,0,2,-1.345015589006554,1.051733662434211,-1.37454454469295,young_adult,Q1,0.2889112249065756,0.7295792728990718
R_00135,-1.5590105446855582,-0.21799323755760597,0,2,1,0,0,1.5405078837398298,-1.3427810204112367,1.3942445413983786,young,Q3,0.9396615451308636,8.315595059052992
R_00136,1.5951709829126661,1.6295978780811706,0,3,1,2,2,-0.04657038852693062,0.9405804338094593,0.17753519490024863,elderly,Q5,0.41249814193545054,4.672354929373592
R_00137,-1.5026858745498757,-1.7785194738005665,0,1,1,1,2,1.3963646838718076,-0.43676030957360223,1.1605544047186829,young,Q1,0.8856160143922815,5.546292212858559
R_00138,-1.1084131836000974,-1.336045851104933,1,2,2,0,2,0.5250983854670048,0.9524067422191409,-1.6092632272930856,young_adult,Q1,0.26852008676568284,5.037693846415236
R_00139,-1.1084131836000974,-1.7180801257324072,1,0,1,1,0,-0.9614653121739717,0.417989330959842,-1.0661085380330109,young_adult,Q1,0.3828891225439661,1.4913016474699359
R_00140,-0.4325171419719066,-0.44502746815500654,0,3,1,1,0,0.7150113765479468,0.15318349883471846,-1.4485479096224403,middle_age,Q2,0.24429649345337515,6.129761924465398
R_00141,1.2572229620985707,0.7329124988681829,0,3,1,0,2,1.2815539552411375,-0.3738598753584082,-0.3781706978872225,elderly,Q4,0.3245185277081281,8.051295091218611
R_00142,0.2997035697919669,-0.3069891136522272,1,1,1,1,1,-1.062133690139955,-0.19082079803392796,-0.36255519979819095,senior,Q3,0.41006466005272985,1.7365885281829585
R_00143,-1.3337118641428278,0.9853176684512442,1,2,1,1,1,-1.3049882355517515,0.3696122749006091,0.2921758545759518,young,Q4,0.6882502857263302,1.2038725460025237
R_00144,0.2433788996562843,-1.0102224609012387,1,3,1,2,0,0.5535078541631474,-0.8658717125859964,0.6894925704131727,senior,Q2,0.636427166635369,5.4033445001124045
R_00145,-0.8267898329216846,-0.18065513941662115,1,2,2,1,1,-0.3975593879461287,0.13936554982706087,-1.5024499301427425,young_adult,Q3,0.2668176151287946,3.4330663664646317
R_00146,-1.3337118641428278,-1.6240791168412565,0,1,2,2,1,0.3632128969786367,1.2373863725164564,0.2185596879184212,young,Q1,0.6727493425055605,4.241100891087086
R_00147,-0.8267898329216846,0.41458612793908617,1,3,1,2,2,-0.9837199839200675,0.8552878709015443,-0.6732934780948123,young_adult,Q4,0.4414084376056258,2.0156682807174784
R_00148,0.5813269204703797,0.40292298419433625,1,1,1,1,1,0.27108673113361553,0.41516428449561377,0.7428055113563738,senior,Q4,0.6186207154556002,5.2940948390549085
R_00149,-1.5026858745498757,0.7624735536990147,0,0,0,0,1,1.1452069371944267,0.9918683343438599,-0.17676217903896455,young,Q4,0.6040247637984103,7.698976199306458
R_00150,1.6514956530483487,-0.03292205295556221,0,2,1,1,2,0.09772680562016635,-1.496657499350841,1.174803885958939,elderly,Q3,0.6176487057808824,4.729824769307363
R_00151,1.482521642641301,0.8620374829927131,0,3,0,1,1,1.6495277723196795,0.7749235251152993,-0.34802346663840666,elderly,Q4,0.31151162235424845,9.073710930357388
R_00152,1.3698723023699357,-0.9014229252531372,0,0,0,1,2,1.4740916623738964,-1.1800697462938865,0.7521830319602355,elderly,Q2,0.5528533518766788,7.665469539499848
R_00153,-1.5590105446855582,1.4754366304653428,0,2,0,0,1,0.11045503648938541,0.896438041229756,-1.3238766269146665,young,Q5,0.36732201958613875,5.078121273558758
R_00154,-1.052088513464415,1.0950217851961936,1,0,2,2,0,-0.6551216471036422,-1.6072655321115343,1.097163381388451,young_adult,Q5,0.8335584448187527,2.9559722191374007
R_00155,-0.4325171419719066,1.6446977983646855,1,0,1,2,0,-0.6942609134983716,-1.4854571447133187,-1.6173720847834863,middle_age,Q5,0.20874813400620557,2.9017949011717454
R_00156,1.1445736218272056,-0.0994204907501361,1,2,0,2,1,0.6233688841912883,1.3702443112524259,-1.2332028235386776,elderly,Q3,0.15415662915994274,6.047400748152791
R_00157,1.0319242815558403,0.29125940503703684,0,3,0,0,1,-0.2674473143097427,-0.32371424862031056,-1.095639594498162,elderly,Q3,0.19279996591364165,3.8654511197273833
R_00158,1.3698723023699357,0.19754254513875869,1,0,0,0,1,0.19496733150865092,0.29251003034779455,0.7293055731720003,elderly,Q3,0.5480361737239279,5.043059525873171
R_00159,-0.37619247183622406,0.11389689934993037,0,3,1,0,0,0.8951772859790584,1.5461526949767617,0.41230701852531226,middle_age,Q3,0.6312875664580307,6.823555718445746
